n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme
99,Hostility,bupa,0.72218487394958,0.101013079555126,0.713109243697479,0.0807424609044034,0.730840336134454,0.0894615339254993,0.724705882352941,0.0721996063180172,0.722016806722689,0.0978908841871679,0.710252100840336,0.0883084486215062,0.72218487394958,0.079623985889344,0.727899159663866,0.0777408578921411,0.736974789915966,0.0892762394049969,0.724705882352941,0.0801102818555897,0.725126050420168,0.0949273642412593,0.716218487394958,0.0917118233439041,0.719411764705882,0.09134354569256,0.721848739495798,0.061652654701135,0.719579831932773,0.0929406952642022,0.727899159663866,0.0910246059999236
109,Hostility,bupa,0.728067226890756,0.102609901612468,0.713193277310924,0.0846356121462165,0.722268907563025,0.101603284051982,0.713193277310924,0.0745856377850874,0.719075630252101,0.0907563457481655,0.710420168067227,0.0910404653268145,0.730840336134454,0.0752058326785119,0.72781512605042,0.0769043525248415,0.730924369747899,0.0886949920943106,0.724789915966386,0.0749594172359925,0.728067226890756,0.0926685834524983,0.713193277310924,0.0845716204338595,0.725042016806723,0.0801598259108414,0.713193277310924,0.0571580278647985,0.71672268907563,0.090603538824694,0.724957983193277,0.0911152858082939
119,Hostility,bupa,0.719159663865546,0.103252202630819,0.698655462184874,0.0866992708629799,0.722268907563025,0.101603284051982,0.719075630252101,0.0852333130399528,0.730756302521008,0.0936665527001399,0.724957983193277,0.0912933671719641,0.719243697478992,0.0686159597079085,0.719159663865546,0.0714124219674109,0.725126050420168,0.0824076591784371,0.72781512605042,0.0881569613610017,0.730924369747899,0.0956990000656384,0.721932773109244,0.0843378712273334,0.713361344537815,0.078331719404559,0.718991596638656,0.0597318164888567,0.719579831932773,0.0879257832364048,0.730840336134454,0.0937183489923379
129,Hostility,bupa,0.724873949579832,0.0954546886234958,0.692857142857143,0.0909827465164319,0.71344537815126,0.0994243882835343,0.724957983193277,0.0849326788331643,0.722100840336134,0.0924013597461885,0.722100840336134,0.0923427497012546,0.722100840336134,0.0703600531379569,0.722100840336134,0.0753402990460123,0.716386554621849,0.0807395941445643,0.72781512605042,0.0771152580163813,0.733781512605042,0.0896986824628538,0.716218487394958,0.079962103319909,0.71344537815126,0.0912597991901276,0.713193277310924,0.0571580278647985,0.71655462184874,0.0890800784612433,0.730840336134454,0.0907684485422926
139,Hostility,bupa,0.724873949579832,0.0954546886234958,0.701512605042017,0.083692866577824,0.71344537815126,0.0994243882835343,0.724957983193277,0.0839224755273687,0.719327731092437,0.0994417485108326,0.724957983193277,0.0954118122382414,0.722100840336134,0.0817351875498215,0.727983193277311,0.0774752141440081,0.722100840336134,0.0690588964716677,0.730672268907563,0.0746972747396688,0.742605042016807,0.0866511568130163,0.721932773109244,0.0736619586975112,0.707731092436975,0.0869239624687978,0.710420168067227,0.0677085916941034,0.722352941176471,0.0883647620695461,0.72781512605042,0.089179906549047
149,Hostility,bupa,0.724957983193277,0.100052203339274,0.692857142857143,0.0766568462530153,0.722268907563025,0.103477992069053,0.719075630252101,0.0774265870481536,0.719159663865546,0.0951315931118742,0.72218487394958,0.0900142572974014,0.722100840336134,0.0874174448553747,0.719159663865546,0.077851800187854,0.722016806722689,0.0708742150558517,0.730672268907563,0.0806073209612353,0.733781512605042,0.0864242579767341,0.716218487394958,0.0846337579948698,0.707647058823529,0.092431414823026,0.727731092436975,0.0686097273174796,0.73109243697479,0.0920669957647921,0.730672268907563,0.0817248192915666
159,Hostility,bupa,0.72781512605042,0.100121504226597,0.701512605042017,0.0780862756030495,0.722268907563025,0.101603284051982,0.719075630252101,0.0862909238996674,0.719243697478992,0.0958175239157838,0.72218487394958,0.0907780863990339,0.716302521008403,0.0933586173345099,0.722100840336134,0.0792801709808532,0.710588235294118,0.0829965891160263,0.724873949579832,0.079940660147602,0.739747899159664,0.0903013200237176,0.722100840336134,0.083602113444624,0.71344537815126,0.0871936199813724,0.733613445378151,0.0789289936085585,0.731008403361345,0.0904267020433444,0.733697478991597,0.0833402299243531
169,Hostility,bupa,0.725042016806723,0.0888735088578214,0.689915966386555,0.0768773618003721,0.713361344537815,0.0981667437872678,0.727983193277311,0.0846560051307731,0.72781512605042,0.0818832716943299,0.72218487394958,0.0907780863990339,0.713361344537815,0.0833552921660581,0.725042016806723,0.0803621880720303,0.725042016806723,0.0792254717627655,0.727731092436975,0.080030712274347,0.742605042016807,0.0866511568130163,0.716302521008403,0.0883523300111165,0.707563025210084,0.0886305672163711,0.721848739495798,0.0676016631207233,0.730840336134454,0.0858158805465791,0.736554621848739,0.0762597003864802
179,Hostility,bupa,0.724957983193277,0.0929102982324475,0.69,0.0740317110330411,0.725126050420168,0.0953685463477369,0.725042016806723,0.0871196194212187,0.736638655462185,0.0782603176706379,0.719243697478992,0.0918352796341003,0.72218487394958,0.0836857412113745,0.72218487394958,0.0752174646499333,0.716386554621849,0.0862992888858245,0.730672268907563,0.0759731308409833,0.736890756302521,0.0906433661183312,0.716218487394958,0.0767660844546139,0.710588235294118,0.0867137496387812,0.724789915966386,0.0780384817208965,0.725042016806723,0.0870574536012971,0.730672268907563,0.0735466166346076
189,Hostility,bupa,0.733529411764706,0.0888475931740815,0.701680672268908,0.0719729897961058,0.72218487394958,0.0964750777315475,0.727899159663866,0.0892523307722664,0.736638655462185,0.0782603176706379,0.719243697478992,0.0918352796341003,0.725126050420168,0.0800409568831748,0.727983193277311,0.0738795717339041,0.716386554621849,0.0840422497896373,0.73344537815126,0.0759613047059549,0.736806722689076,0.0855546746282411,0.71344537815126,0.0860842239275489,0.719411764705882,0.0902851570494354,0.724789915966386,0.0780384817208965,0.736638655462185,0.0805449508863986,0.736470588235294,0.0740589972285527
