n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme
189,LSC,bupa,0.701680672268908,0.0921342977661591,0.71327731092437,0.071769713175132,0.739579831932773,0.0764171635954928,0.722100840336134,0.0675726983705766,0.716302521008403,0.0713095069609872,0.745126050420168,0.0818042756884161,0.727899159663866,0.0778800148107206,0.725042016806723,0.0742870662470821,0.727899159663866,0.0665781018480819,0.71327731092437,0.0632257004054137,0.730588235294118,0.0671664060305974,0.724873949579832,0.0754091591464852,0.724873949579832,0.0764610453614098,0.730756302521008,0.0849346650292761,0.719243697478992,0.0836906634043039,0.739579831932773,0.0788239972592073
199,LSC,bupa,0.707563025210084,0.0890421514521489,0.710420168067227,0.0710261636693544,0.730756302521008,0.0732622330061763,0.722100840336134,0.0664616223926055,0.716218487394958,0.0742926111437316,0.739327731092437,0.0820893665043665,0.727899159663866,0.0803104241018141,0.72218487394958,0.0699968558145976,0.727899159663866,0.0665781018480819,0.71327731092437,0.0690392947294909,0.719159663865546,0.0636758202092901,0.721932773109244,0.0716117276087273,0.730672268907563,0.0749143940454805,0.730672268907563,0.0864264822513422,0.725042016806723,0.0840026086593692,0.739579831932773,0.0788239972592073
average,LSC,hill_valley_without_noise_traintest,0.59200650318385,0.055997678206498,0.642363162173147,0.0543263694825919,0.633410107031567,0.0592966287394425,0.622170776317572,0.0621817204616773,0.633821636634602,0.0561097549450988,0.611462877658854,0.0599137722580943,0.632116583118819,0.0672125284798272,0.627713385720092,0.0628715370918766,0.629800839994581,0.0616202865246088,0.625018290204579,0.0555379278053767,0.63352391274895,0.0560178422530515,0.620520254708034,0.0575720279985652,0.635145305514158,0.0566855012468247,0.616939100392901,0.0638329117424341,0.629791017477307,0.0527659985338989,0.63036173960168,0.0668618131931582
9,LSC,hill_valley_without_noise_traintest,0.585801381926568,0.0506003167704471,0.631127218534074,0.0430007424437306,0.598889039425552,0.0585586218982111,0.591552635144289,0.0585161891868712,0.616244411326379,0.0607875266204744,0.590685543964232,0.037977151859218,0.625382739466197,0.0621104002255174,0.603929006909633,0.0480657085372182,0.613846362281534,0.0482607685873929,0.598943232624306,0.049671917388961,0.628600460642189,0.0577415753562074,0.609598970329224,0.0585237450187218,0.623729846904214,0.0413764871619928,0.608792846497765,0.0580000601580198,0.616298604525132,0.0421425300910399,0.60138870071806,0.0445506107447041
19,LSC,hill_valley_without_noise_traintest,0.599803549654518,0.0426573552093004,0.634433003658041,0.038064631196953,0.630266901503861,0.0664721428500986,0.610520254708034,0.0548025256691733,0.626188863297656,0.049333857488652,0.599756130605609,0.0416262697946847,0.61707085760737,0.0685593779347981,0.62283565912478,0.059999476668154,0.630293998103238,0.0472381048466527,0.615404416745698,0.0566014098226486,0.629447229372714,0.0390499097947685,0.625260804769001,0.0733348328154647,0.631106896084541,0.0514953644895003,0.604708034141715,0.0675023707707838,0.6129521745021,0.0567732423690305,0.619543422300501,0.068518523388092
29,LSC,hill_valley_without_noise_traintest,0.599817097954207,0.0509624339824065,0.631926568215689,0.0446120414398582,0.631093347784853,0.0617517651457452,0.626202411597345,0.0576217891181618,0.629474325972091,0.0432875896163177,0.607160276385314,0.05481544916731,0.629413358623493,0.0852984349974314,0.628641105541255,0.0564511854761873,0.630266901503861,0.0613648162395816,0.623682427855304,0.0556389445549599,0.633545590028451,0.0538652710691654,0.62034954613196,0.0623399475410897,0.626141444248747,0.0577090461813422,0.621223411461862,0.0574174217238945,0.625321772117599,0.0555234601116256,0.60799349681615,0.0690973969176615
39,LSC,hill_valley_without_noise_traintest,0.593198753556429,0.0494143862343833,0.634365262159599,0.0534513309853993,0.627774014361198,0.0715656349048329,0.617924400487739,0.0650867439593976,0.633593009077361,0.0540422679784796,0.599722259856388,0.0532205314963544,0.628593686492345,0.0711818294272191,0.631913019916001,0.0672481701710823,0.628607234792034,0.0667424658012127,0.622876304023845,0.043730708991767,0.63355913832814,0.0576034534271387,0.621169218263108,0.0574808340558884,0.63439913290882,0.0539882884857153,0.612945400352256,0.0597603748167522,0.63112044438423,0.0500669528092452,0.61707085760737,0.0635803819676117
49,LSC,hill_valley_without_noise_traintest,0.593198753556429,0.051801465130149,0.64179650453868,0.0482031502716747,0.628620783091722,0.0681666949733914,0.622869529874001,0.0571627723707032,0.631127218534074,0.0519665561468136,0.603861265411191,0.0570958080902543,0.628620783091722,0.0718040004559049,0.63112044438423,0.0562968144529449,0.631106896084541,0.0650406991785843,0.63028044980355,0.0547611871304401,0.631926568215689,0.052993995705473,0.617856658989297,0.0558825785110138,0.629447229372714,0.0573283836056352,0.619563744750034,0.0590466806560168,0.632780111096057,0.0507948669580851,0.622002438693944,0.0688804063025575
59,LSC,hill_valley_without_noise_traintest,0.590699092263921,0.0564929661145894,0.644255520932123,0.0584097881387006,0.62863433139141,0.0617975298804966,0.630293998103238,0.0541260573259712,0.631100121934697,0.059213406984743,0.605561577022084,0.0589913986661824,0.636031703021271,0.0680098888455785,0.631899471616312,0.0672445337218088,0.628607234792034,0.0635023165348882,0.629454003522558,0.0538829957405418,0.629433681073025,0.0595924156010926,0.624475003387075,0.0518667068841278,0.632739466196992,0.0614259751598034,0.617084405907059,0.0582896356834396,0.629447229372714,0.0563985162187769,0.632698821297927,0.0643630150244795
69,LSC,hill_valley_without_noise_traintest,0.591539086844601,0.0570524822469427,0.643429074651131,0.0559416282250491,0.631106896084541,0.0618160810787861,0.634419455358353,0.0606358525602083,0.637684595583254,0.0602223508639736,0.612958948651944,0.0617367972639413,0.636024928871427,0.0660184144468626,0.62944045522287,0.0631286622618708,0.630260127354017,0.0629717660446053,0.631079799485165,0.0564205579761475,0.627801110960574,0.0528992258186842,0.612931852052567,0.0559603863296076,0.630287223953394,0.0515838653576657,0.612118954071264,0.0600272452909271,0.630287223953394,0.0538864026801941,0.629406584473649,0.0656418036640917
