n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme
79,TD_U,hill_valley_without_noise_traintest,0.604708034141715,0.0533145251086677,0.620376642731337,0.0617197381829991,0.630293998103238,0.0569944707332037,0.635252675789188,0.0457040934281422,0.622828884974936,0.0627926851027427,0.630293998103238,0.0535622793998795,0.618703427719821,0.061629923595544,0.631113670234386,0.0526256380190527,0.630300772253082,0.0580135461932198,0.626134670098903,0.0582641473751589,0.635212030890123,0.0608839695399912,0.637684595583254,0.061592941058439,0.631093347784853,0.0655741577182337,0.624481777536919,0.0515355388181568,0.640170708576074,0.0558163072797267,0.631913019916001,0.056663432239977
89,TD_U,hill_valley_without_noise_traintest,0.610486383958813,0.0562428706125329,0.622036309443165,0.0547131909350698,0.628641105541255,0.0603988896702222,0.634419455358353,0.0412741642379051,0.631079799485165,0.0613192162393133,0.630307546402926,0.0529104151481901,0.622009212843788,0.0618807903532454,0.630287223953394,0.0505386290414624,0.635218805039967,0.063515733678533,0.62367565370546,0.059365864223752,0.62944045522287,0.0595737239976701,0.635212030890123,0.0602513398979485,0.628600460642189,0.0640055496149056,0.623668879555616,0.0477945831150798,0.635245901639344,0.0497278713373535,0.631113670234386,0.0530144469569946
99,TD_U,hill_valley_without_noise_traintest,0.612132502370953,0.0625450329460293,0.626154992548435,0.0521527425520203,0.626981438829427,0.0619115727963183,0.635232353339656,0.0481014891175392,0.623655331255927,0.066453080294447,0.627008535428804,0.0530481098868099,0.62695434223005,0.0575763104402232,0.625328546267443,0.0546955488547154,0.643476493700041,0.0589065380133166,0.623668879555616,0.0573221374500292,0.631079799485165,0.0607033714038456,0.638511041864246,0.0588572580861185,0.631079799485165,0.0593122285464677,0.623662105405772,0.0526677867709696,0.637738788782008,0.0443845097369551,0.632746240346836,0.057420653586599
109,TD_U,hill_valley_without_noise_traintest,0.605541254572551,0.0646222572021041,0.626148218398591,0.0555862353730189,0.624508874136296,0.0618365236397978,0.630287223953394,0.0472696753552934,0.622849207424468,0.0587121927904481,0.621230185611706,0.049466295761893,0.62283565912478,0.0546221867045151,0.628641105541255,0.0578334863107082,0.636864923452107,0.0654585288963846,0.621203089012329,0.0550143811891756,0.63107302533532,0.064137542369508,0.627787562660886,0.0597168125975544,0.626141444248747,0.060903943455753,0.625308223817911,0.0572429584079604,0.631933342365533,0.0480075672288996,0.635212030890123,0.0590963811291359
119,TD_U,hill_valley_without_noise_traintest,0.607187372984691,0.0668747028602239,0.626168540848124,0.0508912086672527,0.617904078038206,0.0677019201998572,0.636072347920336,0.046979271022378,0.626148218398591,0.0611165969724112,0.629460777672402,0.0532748252003188,0.624495325836608,0.0499561062099866,0.626148218398591,0.0606260449232555,0.63851781601409,0.0654155846225794,0.619536648150657,0.0597300540041227,0.634378810459287,0.0624259791934463,0.632732692047148,0.068580409637806,0.625301449668067,0.0647348229327227,0.626148218398591,0.0518526231812887,0.633599783227205,0.0482140758081952,0.636871697601951,0.0603019690022676
129,TD_U,hill_valley_without_noise_traintest,0.604721582441404,0.0652593034181411,0.627807885110419,0.0549123954500746,0.617084405907059,0.0623227365315068,0.639351036444926,0.053252195188713,0.625321772117599,0.0641769496143504,0.631113670234386,0.0578465616504231,0.624481777536919,0.0545403646282407,0.626961116379894,0.0612718913816251,0.632725917897304,0.0619769520004807,0.621189540712641,0.0634119929638785,0.631899471616312,0.0613628673376578,0.632725917897304,0.068484477617835,0.627787562660886,0.0595812757947791,0.624502099986452,0.0528774981709459,0.631106896084541,0.0561572818299896,0.641823601138057,0.0586418240822246
139,TD_U,hill_valley_without_noise_traintest,0.601402249017748,0.0672634568782769,0.622855981574312,0.0533164201029415,0.617084405907059,0.0649483562473925,0.638524590163934,0.0526518997242046,0.627787562660886,0.0623264752584497,0.631100121934697,0.0612297051708977,0.625308223817911,0.0567079904332619,0.625301449668067,0.0587142839517637,0.638504267714402,0.0629894047942251,0.620356320281805,0.0624289521787859,0.63271914374746,0.0603952916424195,0.631919794065845,0.0640314105377319,0.621182766562796,0.0585810093721177,0.624508874136296,0.0524057249280081,0.631919794065845,0.0586186913504594,0.63851781601409,0.0608048350792678
149,TD_U,hill_valley_without_noise_traintest,0.603061915729576,0.0679362702956564,0.625321772117599,0.0561828692408969,0.621196314862485,0.0600619252816311,0.639371358894459,0.047072745742423,0.624488551686763,0.0627846559023392,0.631933342365533,0.0563038603401763,0.627760466061509,0.0580311807660843,0.624488551686763,0.059435684112342,0.630246579054329,0.0639926897330461,0.620369868581493,0.0651043101439613,0.63355913832814,0.0596907822422425,0.636045251320959,0.0640732409850149,0.626940793930362,0.0643680056435412,0.626168540848124,0.0538877008657613,0.632739466196992,0.0599292007726459,0.641816826988213,0.0644546286733839
159,TD_U,hill_valley_without_noise_traintest,0.605541254572551,0.0663697693498197,0.623682427855304,0.0537790119251764,0.617077631757214,0.0599980319811162,0.637711692182631,0.0492645071119637,0.622828884974936,0.0630516269936075,0.626981438829427,0.0619155751686102,0.631892697466468,0.0570359369840783,0.627780788511042,0.0571465650753858,0.63767782143341,0.0564727069364182,0.622029535293321,0.0574791854652824,0.632725917897304,0.0628321949251905,0.637698143882943,0.0626209001205767,0.626121121799214,0.0608573643190488,0.618737298469042,0.0550094503373546,0.636031703021271,0.0665769509942098,0.640177482725918,0.0601701976908667
169,TD_U,hill_valley_without_noise_traintest,0.609680260127354,0.0616931681697325,0.62451564828614,0.0546771998272096,0.622862755724157,0.0620359602332213,0.632759788646525,0.0489446981210568,0.625335320417288,0.0558844033038051,0.625321772117599,0.0605275669377117,0.626934019780518,0.0605161919015418,0.628607234792034,0.065266528594215,0.636851375152418,0.0585327385152828,0.617917626337894,0.0545988637712797,0.633552364178296,0.0638969507093492,0.639337488145238,0.0653339697844142,0.625294675518223,0.0659112688834854,0.621209863162173,0.0555244156077143,0.636031703021271,0.0641385281338893,0.635225579189812,0.0603968028064354
