n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme
99,N1,bupa,0.716386554621849,0.0894573239585771,0.693109243697479,0.0539472818752521,0.73655462184874,0.0785335968478648,0.716134453781513,0.06357840013414,0.713613445378151,0.0786818728752778,0.724873949579832,0.0790037140317514,0.716386554621849,0.0761134579418287,0.727563025210084,0.0707356958711095,0.728067226890756,0.0795234099265457,0.716218487394958,0.089364127702924,0.731008403361345,0.0770399281593678,0.713529411764706,0.070347116085868,0.733613445378151,0.0734011152295232,0.710420168067227,0.0851072405556496,0.716386554621849,0.0866748777070664,0.725042016806723,0.0892989115308421
109,N1,bupa,0.713361344537815,0.0828993951015145,0.693193277310924,0.061590836152218,0.73672268907563,0.0777774359035823,0.716218487394958,0.0661575195546516,0.719411764705882,0.0769441325401876,0.721764705882353,0.078477827378878,0.716302521008403,0.07898384847869,0.724873949579832,0.0658855446167576,0.733781512605042,0.0670139016314631,0.719075630252101,0.0819125881909232,0.725294117647059,0.0910389570858055,0.716302521008403,0.071536909107726,0.733613445378151,0.0707336992136178,0.701680672268908,0.0708545064594392,0.713529411764706,0.0859861399880086,0.728067226890756,0.0842836615951859
119,N1,bupa,0.724957983193277,0.0880782471490677,0.687310924369748,0.0597282040236551,0.73672268907563,0.0777774359035823,0.710504201680672,0.0687596622771126,0.727983193277311,0.0727159754417794,0.715966386554622,0.0816246690852021,0.719243697478992,0.0766314578008202,0.730756302521008,0.0708192830677072,0.725126050420168,0.073939446296603,0.727899159663866,0.0871961395756649,0.733865546218487,0.0909334043363488,0.71344537815126,0.0694802103285669,0.733781512605042,0.0831511083461806,0.707478991596639,0.0766529566324762,0.733865546218487,0.0866801280197698,0.716470588235294,0.0870578141107857
129,N1,bupa,0.722100840336134,0.0730411157504547,0.690336134453781,0.0638928758665726,0.728067226890756,0.0784435764815056,0.710588235294118,0.0720473009927096,0.725126050420168,0.073939446296603,0.724705882352941,0.0770610584876895,0.719411764705882,0.0782525472375535,0.727899159663866,0.07351625866084,0.71655462184874,0.0801189493802338,0.724957983193277,0.0841801243813868,0.733949579831933,0.089634278697636,0.710588235294118,0.0762287760055271,0.727899159663866,0.0816312054105097,0.701680672268908,0.076087424129097,0.725042016806723,0.0746505694176427,0.722268907563025,0.0875001611287289
139,N1,bupa,0.727899159663866,0.0755147993146697,0.690168067226891,0.0571429257977288,0.736806722689076,0.0821810741141622,0.70781512605042,0.0783593606986234,0.72218487394958,0.0727657556614425,0.724705882352941,0.0830636834993554,0.719327731092437,0.078711983012268,0.733781512605042,0.0810737364929421,0.719327731092437,0.074959155551412,0.724957983193277,0.0818646799808718,0.722268907563025,0.0841402218253003,0.719327731092437,0.0724987117788831,0.727983193277311,0.0858469616323435,0.707478991596639,0.0789840968289408,0.730756302521008,0.0807512063224869,0.719327731092437,0.0928376005562963
149,N1,bupa,0.72781512605042,0.0806337929565754,0.678571428571429,0.0560143551633884,0.728067226890756,0.0819711418695422,0.71344537815126,0.079101776666032,0.725042016806723,0.0729817405612579,0.715966386554622,0.0894886746856938,0.719243697478992,0.0714384021356056,0.731008403361345,0.0829788614737666,0.716470588235294,0.0769020568961303,0.727731092436975,0.0834912469383835,0.72218487394958,0.0833616457330181,0.716302521008403,0.0725703222998954,0.725042016806723,0.0838090369823635,0.710336134453782,0.0774630602318051,0.719159663865546,0.0832953565514897,0.725042016806723,0.0814830483439101
159,N1,bupa,0.72781512605042,0.0806337929565754,0.681512605042017,0.0599570655101441,0.731008403361345,0.0827828959979934,0.727899159663866,0.0716701577181747,0.724957983193277,0.0720863326855913,0.713025210084034,0.0859750067098032,0.719243697478992,0.0803061740678864,0.724873949579832,0.0789351567443478,0.707731092436975,0.0730451439916009,0.724789915966386,0.077760486026508,0.725210084033613,0.0807811279223571,0.722016806722689,0.0758920667995381,0.72218487394958,0.0803010444170331,0.701596638655462,0.0726732332708778,0.725042016806723,0.0746505694176427,0.722100840336134,0.0827066566751681
169,N1,bupa,0.721848739495798,0.0800356141646695,0.681512605042017,0.0599570655101441,0.73672268907563,0.0754807631447154,0.716470588235294,0.0765492459275447,0.724957983193277,0.0720863326855913,0.70436974789916,0.0830122808290951,0.719327731092437,0.078711983012268,0.727731092436975,0.077800584678472,0.713529411764706,0.0717758898126814,0.730588235294118,0.0762473012674961,0.722268907563025,0.0841402218253003,0.722100840336134,0.0815362330632004,0.725042016806723,0.0840670335038362,0.707394957983193,0.0757078137406002,0.722100840336134,0.0785423884179596,0.725042016806723,0.0769016487771851
179,N1,bupa,0.719075630252101,0.0849151243830371,0.675714285714286,0.0624460787101558,0.73672268907563,0.0742693726189808,0.725042016806723,0.074214151959329,0.724957983193277,0.0720863326855913,0.70436974789916,0.0884292031402442,0.719327731092437,0.078711983012268,0.721932773109244,0.0778262470550686,0.719327731092437,0.0701835807000633,0.727731092436975,0.0774518668176059,0.725126050420168,0.0820785172166841,0.725042016806723,0.0755698482719527,0.725210084033613,0.0835166169348312,0.707310924369748,0.0748230080273909,0.722100840336134,0.0785423884179596,0.719243697478992,0.0740804482450241
189,N1,bupa,0.721932773109244,0.0774077358365471,0.672857142857143,0.0654252636771711,0.739579831932773,0.0726203104082701,0.739663865546219,0.0830387420598185,0.72781512605042,0.0758586136354037,0.707226890756303,0.0870623203534378,0.72218487394958,0.0730627582233568,0.721932773109244,0.0778262470550686,0.72218487394958,0.0730627582233568,0.724873949579832,0.0761772933067041,0.725210084033613,0.0828658355335869,0.722100840336134,0.0744181846518369,0.733865546218487,0.0749906034961425,0.707394957983193,0.0770372291699604,0.727899159663866,0.0782960016236715,0.719327731092437,0.0774113341373212
